,neighborhood_id,neighborhood,num_listings,price_norm,airport,art,artists,bars,beautiful,beer,bike,boardwalk,botanical,cafes,charming,chinese,churches,coffee,community,cute,diverse,family,ferry,food,friendly,galleries,garden,grocery,historic,hospitals,museum,museums,night,nightlife,parks,pier,pizza,quaint,quiet,residential,restaurants,safe,schools,seafood,shopping,shops,stadium,stores,train,views,walkability,zoo,Unique Identifier,AdultCareFacilities,Clinics,CommunityHealthCenters,DiagnosticTreatmentCenters,Hospitals,NursingHomes,SchoolBasedHealthFacilities,Daycares,TotalPop,shape_area,rating_b,FemalePopPercent,PopU18PopPercent,Pop18t24PopPercent,Pop25t44PopPercent,Pop45t64PopPercent,Pop65plPopPercent,HispanicPopPercent,WhiteNonHispPopPercent,BlackNonHispPopPercent,AsianPIPopPercent,OtherRacePopPercent,ForeignBornPopPercent,LimitedEngPopPercent,EduLessThanHSPopPercent,PovertyPopPercent,FoodStampSNAPPopPercent,UnemploymentPopPercent,DisabilityPopPercent,DisabilityVisionPopPercent,DisabilityCognitivePopPercent,DisabilityAmbulatoryPopPercent,DisabilitySelfCarePopPercent,DisabilityIndepLivPopPercent,HealthInsPopPercent,MedicaidEnrollPopPercent,AlcoholRetailersPopPercent,TobaccoRetailersPopPercent,FelonyCrimePopPercent,PropertyCrimePopPercent,ViolentCrimePopPercent,JailIncarcerationPopPercent,AssaultHospPopPercent,AlcoholHospPopPercent,DrugHospPopPercent,PsychHospPopPercent,StrokeHospPopPercent,HIVPopPercent,HepBPopPercent,HepCPopPercent,TBPopPercent,GonorrheaPopPercent,SyphilisPopPercent,PrematureMortalityPopPercent
45,46,East Harlem,1129,60.21411278,0.016194332,0.075573549,0.020242915,0.17408906899999999,0.055330634000000004,0.008097166,0.018893387,0.0,0.004048583,0.043184885,0.004048583,0.016194332,0.014844804,0.093117409,0.067476383,0.008097166,0.09851552,0.024291497999999998,0.0013495279999999998,0.24291498,0.090418354,0.013495277,0.029689609,0.10391363,0.059379217000000005,0.010796221000000002,0.224021592,0.10526315800000001,0.06882591099999999,0.02294197,0.036437247,0.005398111,0.052631579000000005,0.0013495279999999998,0.06882591099999999,0.026990552999999997,0.42780027,0.191632928,0.006747638,0.0,0.110661269,0.10526315800000001,0.0,0.09716599199999999,0.17004048600000002,0.004048583,0.0,0.009446694,46,1,12,2,17,2,3,13,208,119023,41145585.49,5.7121212120000004,53.71201112,21.69429102,12.24774791,31.33573679,22.53273401,12.13873957,46.30179797,13.81592213,30.17807231,7.454958285,2.29849861,26.0192215,20.80600556,26.63903615,32.07657091,29.83753476,11.74324374,13.57477294,2.407506952,5.761260429,8.468767381000001,3.561260429,5.109008343,84.99549583,45.91531049,0.173210195,0.12376274300000001,2.8328822999999996,1.3471770159999998,0.6021019470000001,1.148978685,0.115654328,1.634639426,1.99585153,1.4992062290000001,0.39352457799999996,0.039610491,0.07286215,0.19334621,0.007003003000000001,0.298709249,0.071028823,0.267033902
46,47,East Morrisania,10,39.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.4,0.0,0.0,0.4,47,0,0,0,3,0,0,0,58,20756,16319725.25,5.179487179,54.6,31.0,11.3,27.0,22.9,7.6,67.3,1.0,30.0,0.7,1.0,34.2,24.9,37.8,44.7,55.4,18.4,11.4,1.7,5.6,6.2,2.4,4.0,85.4,61.0,0.145,0.13,2.76,1.56,0.59,1.2,0.1661,2.358,2.7938,1.8241,0.6333,0.0523,0.0858,0.1597,0.0128,0.2746,0.0747,0.2425
47,48,East New York,225,29.95005271,0.23870967699999998,0.006451613,0.0,0.025806452,0.025806452,0.0,0.019354839,0.0,0.012903226,0.0,0.006451613,0.141935484,0.051612902999999995,0.025806452,0.10322580599999999,0.0,0.038709677000000005,0.206451613,0.0,0.148387097,0.116129032,0.0,0.051612902999999995,0.141935484,0.006451613,0.006451613,0.006451613,0.012903226,0.006451613,0.025806452,0.025806452,0.012903226,0.090322581,0.0,0.206451613,0.135483871,0.5870967739999999,0.135483871,0.012903226,0.0,0.264516129,0.264516129,0.0,0.258064516,0.309677419,0.006451613,0.0,0.012903226,48,1,3,1,13,0,5,5,316,134587,148022171.2,6.848946961,55.78518059,28.79602785,11.47393582,26.41758714,22.93495731,10.40022365,26.75341303,3.9739291310000002,66.30953212,1.848610193,1.2049648179999999,30.61260894,10.90969336,23.56114409,34.49476101,32.3016116,14.60792424,11.49478702,2.5365703969999998,4.246679843,7.343608224,3.2070437710000004,5.112666156,88.91019043,50.421025799999995,0.150823824,0.13272440900000002,3.8093800289999997,1.795763335,0.8586943020000001,1.260557855,0.131661007,1.5183484109999998,1.494861917,1.31778735,0.488535451,0.048650194,0.06465683400000001,0.13640788,0.005717873,0.294203867,0.051268232000000004,0.276658576
48,49,East Village,1788,76.13440622,0.0,0.053162235999999995,0.04491292400000001,0.597616865,0.038496792,0.007332722,0.013748854,0.0,0.0,0.18056828600000002,0.010999083,0.007332722,0.0018331810000000001,0.139321723,0.08707607699999999,0.014665445,0.050412465999999996,0.013748854,0.0018331810000000001,0.14298808400000002,0.024747937999999997,0.073327223,0.011915674,0.061411549,0.020164986,0.0,0.016498625,0.013748854,0.12832264,0.146654445,0.09807516,0.0,0.028414299,0.023831347000000003,0.09074243800000001,0.018331806000000003,0.6718606779999999,0.040329973,0.00091659,0.0,0.10999083400000001,0.268560953,0.0,0.110907424,0.079743355,0.011915674,0.0,0.00091659,49,0,3,0,5,1,0,0,22,43402,10894316.34,7.289473684,50.4,5.7,19.5,44.5,21.1,9.2,10.8,67.4,4.8,14.3,2.7,23.1,8.6,6.7,14.7,7.2,5.3,7.6,1.7,2.3,4.1,1.0,2.6,90.3,12.3,1.187,0.175,2.43,1.74,0.38,0.39,0.0252,0.9943,0.8041,0.5693,0.2426,0.0465,0.043,0.1321,0.0023,0.3099,0.0691,0.11900000000000001
49,50,Eastchester,34,38.84638825,0.0,0.0,0.0,0.0,0.035714286,0.0,0.0,0.0,0.214285714,0.0,0.0,0.035714286,0.071428571,0.14285714300000002,0.0,0.0,0.35714285700000004,0.14285714300000002,0.0,0.14285714300000002,0.035714286,0.0,0.14285714300000002,0.107142857,0.0,0.17857142899999998,0.17857142899999998,0.0,0.0,0.0,0.035714286,0.0,0.0,0.0,0.535714286,0.107142857,0.214285714,0.25,0.17857142899999998,0.17857142899999998,0.607142857,0.428571429,0.17857142899999998,0.28571428600000004,0.17857142899999998,0.0,0.0,0.25,50,0,0,0,1,0,1,1,75,35367,40256794.73,6.611285266,56.0,25.7,11.7,24.8,26.2,11.4,24.2,3.6,68.8,1.8,1.7,36.4,8.6,19.6,18.0,26.0,14.4,12.5,3.1,5.4,6.7,2.7,4.2,89.2,36.1,0.08800000000000001,0.062,1.69,0.85,0.49,0.57,0.0909,1.0845,1.2613,0.8370000000000001,0.3291,0.0337,0.0764,0.0613,0.0038,0.2262,0.0325,0.1817
50,51,Elmhurst,263,34.57060927,0.073863636,0.017045455,0.0,0.090909091,0.011363636000000002,0.0,0.0,0.0,0.0,0.045454545,0.045454545,0.193181818,0.005681818000000001,0.056818182,0.119318182,0.0,0.130681818,0.028409091,0.0,0.7159090909999999,0.034090908999999996,0.0,0.005681818000000001,0.034090908999999996,0.0,0.06818181799999999,0.034090908999999996,0.0,0.056818182,0.005681818000000001,0.107954545,0.005681818000000001,0.017045455,0.011363636000000002,0.06818181799999999,0.028409091,0.44318181799999995,0.21590909100000003,0.005681818000000001,0.0,0.25,0.21590909100000003,0.017045455,0.295454545,0.1875,0.0,0.0,0.079545455,51,1,0,0,3,1,0,0,61,113713,54603013.02,7.009296057999999,48.55592588,19.05989201,9.214691372,35.96949074,24.89378083,10.91581789,40.61699102,8.29206775,1.261018529,47.93839491,1.937854951,68.79774696,56.65763897,29.02487666,19.01753098,14.85651245,6.014691372000001,7.122037057999999,1.707345686,2.275709901,4.030509265,1.5,2.576836422,73.45705240000001,45.66101853,0.203779629,0.099853086,1.3630509259999999,0.7646327159999999,0.321581789,0.20305092600000002,0.029662192,0.758094899,0.328713538,0.652751152,0.22109324100000002,0.017028796000000002,0.220336728,0.048931049000000004,0.028722037000000002,0.06723109599999999,0.036938395,0.088668364
51,52,Eltingville,9,28.04761905,0.0,0.0,0.0,0.111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0.0,0.5555555560000001,0.222222222,0.111111111,0.666666667,0.0,0.0,0.0,0.0,0.0,0.111111111,0.333333333,0.0,0.0,0.0,52,0,0,0,0,0,0,0,17,44078,89615893.67,7.086170213,50.9,20.5,8.3,26.7,29.8,14.8,9.8,84.0,0.3,5.1,0.8,16.4,7.8,8.2,8.0,5.5,8.5,10.1,1.2,2.6,6.7,2.0,4.2,94.5,12.7,0.184,0.077,0.66,0.3,0.12,0.16,0.0231,0.6038,0.5266,0.365,0.2737,0.0023,0.015,0.0625,0.0015,0.0,0.0,0.1343
52,53,Flatbush,602,36.86574594,0.00243309,0.024330900000000003,0.00243309,0.34306569299999995,0.262773723,0.01216545,0.04379562,0.00486618,0.10462287099999999,0.182481752,0.01703163,0.01216545,0.00973236,0.187347932,0.04379562,0.02919708,0.15085158199999998,0.04379562,0.0,0.257907543,0.07785888099999999,0.00243309,0.111922141,0.145985401,0.114355231,0.0,0.165450122,0.01216545,0.02189781,0.01703163,0.02919708,0.0,0.03163017,0.01703163,0.119221411,0.060827251,0.627737226,0.085158151,0.00729927,0.00486618,0.111922141,0.291970803,0.00486618,0.21897810199999998,0.189781022,0.0,0.0,0.097323601,53,1,4,0,7,0,2,0,122,106012,45254807.16,7.857749469,54.6,23.6,10.3,31.3,24.4,10.4,17.7,22.2,47.5,9.8,2.8,47.6,27.2,20.3,20.6,27.5,10.6,8.9,1.8,3.1,5.8,2.5,3.8,83.7,40.6,0.125,0.091,1.75,0.92,0.33,0.47,0.0451,0.7158,0.6046,0.6815,0.3884,0.0271,0.0718,0.0892,0.0116,0.175,0.0391,0.17600000000000002
53,54,Flatlands,85,36.86436275,0.017241378999999998,0.0,0.0,0.017241378999999998,0.224137931,0.0,0.0,0.017241378999999998,0.08620689699999999,0.017241378999999998,0.0,0.068965517,0.017241378999999998,0.051724137999999996,0.051724137999999996,0.0,0.034482759,0.10344827599999999,0.017241378999999998,0.43103448299999997,0.08620689699999999,0.0,0.051724137999999996,0.155172414,0.017241378999999998,0.068965517,0.08620689699999999,0.051724137999999996,0.10344827599999999,0.0,0.08620689699999999,0.0,0.120689655,0.0,0.448275862,0.172413793,0.448275862,0.172413793,0.08620689699999999,0.0,0.5,0.120689655,0.0,0.293103448,0.224137931,0.0,0.0,0.051724137999999996,54,0,0,0,1,1,0,0,117,72864,54341775.95,7.566191446,53.6,22.3,11.3,25.6,28.5,12.5,7.9,16.5,70.3,3.7,1.6,43.6,16.2,13.6,11.4,16.8,10.3,7.7,1.3,2.6,5.0,2.1,3.8,90.5,25.9,0.11699999999999999,0.085,1.64,0.9,0.43,0.32,0.0433,0.3757,0.3868,0.41700000000000004,0.3107,0.0229,0.0496,0.0464,0.0059,0.1372,0.0213,0.1212
54,55,Flushing,439,37.33367881,0.016891892,0.0,0.0,0.040540541,0.02027027,0.0,0.0,0.0,0.033783784,0.013513513999999999,0.0,0.25,0.027027027000000002,0.047297297,0.18581081100000002,0.0,0.057432432,0.02027027,0.0,0.15202702699999998,0.037162162,0.0,0.030405405,0.094594595,0.003378378,0.0,0.047297297,0.081081081,0.077702703,0.0,0.010135135,0.0,0.040540541,0.010135135,0.27364864899999997,0.047297297,0.449324324,0.18918918899999998,0.003378378,0.010135135,0.125,0.219594595,0.060810811,0.060810811,0.27027027,0.0,0.0,0.0067567569999999995,55,4,3,1,8,3,7,1,160,204851,185203988.9,6.901589675,52.48350704,17.28433642,9.584966146000001,28.24354531,29.35111325,15.572026500000002,16.34603004,19.49555628,3.8249752260000003,57.60150597,2.7408164960000003,60.704023899999996,50.35128606,22.32813362,18.9941909,14.51279174,9.128382092,8.579934684,1.551690741,2.7454320460000003,5.4876158770000005,2.392844555,3.898094225,79.12660617,50.26262308,0.220599773,0.06547038599999999,1.199264295,0.649916281,0.289881133,0.18676359899999997,0.020128426,0.42023641799999994,0.216910925,0.5126668329999999,0.280716628,0.008405453,0.43431407,0.067855311,0.016910711000000002,0.031498742999999996,0.006340335999999999,0.105408338
55,56,Fordham,56,33.18453444,0.0,0.0,0.0,0.0,0.153846154,0.0,0.0,0.0,0.128205128,0.051282050999999995,0.025641026,0.0,0.0,0.025641026,0.0,0.307692308,0.051282050999999995,0.025641026,0.0,0.076923077,0.076923077,0.0,0.128205128,0.0,0.0,0.0,0.0,0.0,0.025641026,0.0,0.025641026,0.0,0.051282050999999995,0.025641026,0.051282050999999995,0.0,0.538461538,0.512820513,0.0,0.0,0.102564103,0.35897435899999997,0.051282050999999995,0.102564103,0.153846154,0.0,0.0,0.051282050999999995,56,0,2,2,4,0,0,3,307,80052,21307758.22,7.5426056610000005,52.73361065,27.83379054,12.16670414,30.19986509,22.36636686,7.466591715,71.39993254,5.166254435,19.16744616,3.066411832,1.166614201,40.60002249,35.16681657,36.56722131,38.13437516,48.50029231,16.60008994,12.83340828,2.9,5.866726627999999,7.533340827999999,2.333318343,4.633340828,81.39982012,59.83412782,0.16734105300000002,0.11866974,2.9333273369999997,1.38667716,0.6266749110000001,1.043383551,0.131267738,1.853819158,2.078468603,0.9827929,0.35760685799999997,0.049466749000000004,0.11016807599999999,0.153435612,0.01,0.256108275,0.068068278,0.21340371
56,57,Forest Hills,137,43.86696412,0.060240964,0.0,0.036144578,0.108433735,0.120481928,0.0,0.0,0.0,0.0,0.0,0.024096386,0.036144578,0.0,0.09638554199999999,0.072289157,0.0,0.09638554199999999,0.060240964,0.0,0.19277108399999998,0.108433735,0.0,0.024096386,0.048192770999999995,0.108433735,0.024096386,0.0,0.0,0.084337349,0.084337349,0.084337349,0.0,0.012048193,0.060240964,0.253012048,0.060240964,0.457831325,0.34939759,0.024096386,0.0,0.240963855,0.240963855,0.240963855,0.21686747,0.156626506,0.0,0.0,0.0,57,1,0,0,3,1,3,0,88,85251,57827751.79,7.148325358999999,53.0,17.7,5.5,31.6,27.2,17.9,14.0,56.2,2.7,25.0,2.2,47.3,23.5,7.4,10.2,7.6,6.8,10.9,1.9,3.6,6.7,2.9,5.5,91.3,20.4,0.18100000000000002,0.067,0.83,0.52,0.15,0.09,0.0086,0.3687,0.2074,0.3811,0.2546,0.0116,0.0886,0.0624,0.0063,0.0311,0.0152,0.0935
57,58,Fort Greene,458,56.71630147,0.0063694269999999996,0.035031847000000005,0.015923567,0.343949045,0.207006369,0.02866242,0.054140127,0.0,0.031847134,0.11146496800000001,0.044585987,0.0063694269999999996,0.003184713,0.184713376,0.140127389,0.015923567,0.105095541,0.047770701,0.00955414,0.12420382199999999,0.082802548,0.0063694269999999996,0.044585987,0.092356688,0.213375796,0.0,0.07643312099999999,0.003184713,0.01910828,0.015923567,0.06050955400000001,0.0,0.012738853999999999,0.01910828,0.06050955400000001,0.035031847000000005,0.608280255,0.089171975,0.0,0.003184713,0.12101910800000001,0.257961783,0.015923567,0.089171975,0.044585987,0.0063694269999999996,0.0,0.01910828,58,1,2,1,3,1,3,1,42,28721,16482821.84,6.932291667,54.3,18.0,11.4,37.9,20.7,11.9,21.5,28.2,37.8,8.8,3.6,21.9,11.9,18.1,24.1,21.9,13.3,9.6,1.5,3.6,5.9,1.8,3.6,88.8,30.6,0.345,0.136,3.84,2.33,0.71,0.56,0.0698,1.4421,1.1322,0.9143,0.3886,0.0492,0.0588,0.0903,0.0081,0.2211,0.0418,0.2217
58,59,Fort Hamilton,207,45.47583966,0.007246376999999999,0.007246376999999999,0.0,0.326086957,0.18840579699999999,0.014492753999999998,0.101449275,0.014492753999999998,0.014492753999999998,0.050724637999999996,0.007246376999999999,0.036231884,0.014492753999999998,0.072463768,0.079710145,0.0,0.050724637999999996,0.10869565199999999,0.10869565199999999,0.115942029,0.065217391,0.007246376999999999,0.007246376999999999,0.072463768,0.007246376999999999,0.0,0.007246376999999999,0.0,0.086956522,0.014492753999999998,0.21739130399999998,0.123188406,0.02173913,0.014492753999999998,0.079710145,0.036231884,0.760869565,0.304347826,0.014492753999999998,0.0,0.355072464,0.21739130399999998,0.0,0.18115942,0.246376812,0.10869565199999999,0.0,0.0,59,1,6,2,2,0,0,0,53,84439,67119995.31,5.987767584,52.4,20.5,7.3,30.9,27.3,14.0,16.8,64.3,1.7,14.5,2.7,34.6,22.0,14.3,17.0,12.9,8.7,9.6,2.0,3.3,5.7,2.3,4.2,89.6,28.0,0.26899999999999996,0.12300000000000001,1.14,0.57,0.22,0.18,0.028999999999999998,0.5649,0.3308,0.4508,0.251,0.0106,0.0827,0.07200000000000001,0.0087,0.0379,0.0089,0.1345
59,60,Fresh Meadows,47,38.48031071,0.03030303,0.0,0.0,0.060606060999999996,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.090909091,0.0,0.151515152,0.0,0.03030303,0.0,0.0,0.0,0.272727273,0.090909091,0.0,0.0,0.03030303,0.0,0.03030303,0.0,0.0,0.12121212099999999,0.12121212099999999,0.03030303,0.0,0.03030303,0.0,0.151515152,0.212121212,0.515151515,0.272727273,0.0,0.0,0.393939394,0.212121212,0.03030303,0.090909091,0.090909091,0.0,0.0,0.0,60,0,6,0,0,0,0,0,26,39073,61939768.65,7.185295751,51.76871497,20.12514012,8.208827067,26.20614491,29.53877102,15.92111688,11.91016815,37.27429939,2.202682159,46.13530827,2.377542037,47.8802242,32.34971976,14.0197758,10.2665933,7.771397127999999,9.002682158999999,8.570056049,1.692514012,2.061228982,4.8925140119999995,1.853742994,3.607485988,86.46737389,27.17139713,0.16868715,0.066625701,0.91136309,0.48925140100000003,0.230614491,0.080748599,0.0,0.24531040899999998,0.155451962,0.321783367,0.271873959,0.002525921,0.127232626,0.029414191,0.006002682,0.016653743000000002,0.0,0.09587542
60,62,Glendale,58,33.58333333,0.043478261,0.043478261,0.0,0.086956522,0.17391304300000002,0.130434783,0.0,0.0,0.0,0.02173913,0.02173913,0.065217391,0.0,0.152173913,0.02173913,0.0,0.065217391,0.02173913,0.0,0.130434783,0.043478261,0.02173913,0.10869565199999999,0.086956522,0.02173913,0.0,0.0,0.0,0.0,0.043478261,0.130434783,0.0,0.086956522,0.0,0.130434783,0.10869565199999999,0.347826087,0.239130435,0.0,0.0,0.10869565199999999,0.152173913,0.0,0.17391304300000002,0.19565217399999998,0.0,0.0,0.0,62,0,0,0,1,0,0,0,29,32778,30016735.51,7.304347826,50.5,21.0,9.0,29.6,27.2,13.0,35.9,57.4,0.9,4.7,1.1,30.5,16.6,16.4,12.0,6.8,8.0,8.0,1.3,2.6,4.8,1.6,3.7,87.9,24.2,0.198,0.134,1.19,0.62,0.24,0.25,0.0185,0.5804,0.4169,0.3858,0.3808,0.0061,0.0312,0.0523,0.0041,0.061,0.0092,0.1414
61,63,South Slope,993,54.1391616,0.007267442,0.030523256000000002,0.018895349,0.427325581,0.252906977,0.021802326,0.043604650999999994,0.001453488,0.13372093,0.130813953,0.046511628,0.001453488,0.007267442,0.148255814,0.059593022999999995,0.027616279,0.07122093,0.127906977,0.0,0.120639535,0.183139535,0.015988372,0.123546512,0.075581395,0.104651163,0.0,0.212209302,0.027616279,0.050872093,0.04505814,0.05377907,0.0,0.026162791,0.015988372,0.10029069800000001,0.049418605,0.738372093,0.13372093,0.024709302000000002,0.004360465,0.139534884,0.32994186,0.007267442,0.129360465,0.084302326,0.0029069770000000003,0.0,0.040697673999999996,63,0,12,1,2,1,0,5,134,74526,42509225.91,7.3445783129999995,51.9,18.8,6.6,43.9,22.2,8.6,18.5,65.1,5.2,6.7,4.6,17.6,8.4,7.5,7.6,4.8,6.1,5.9,1.2,1.8,3.4,1.3,2.3,90.8,8.8,0.484,0.102,1.55,1.01,0.29,0.17,0.0193,0.6422,0.5655,0.4704,0.2304,0.0148,0.0294,0.055,0.0004,0.1073,0.0275,0.0887
62,64,Gramercy,327,92.02163609,0.0,0.010810811000000002,0.016216216000000002,0.36756756799999996,0.09729729699999999,0.0,0.027027027000000002,0.0,0.0,0.09729729699999999,0.048648649,0.005405405,0.005405405,0.07027027,0.005405405,0.016216216000000002,0.037837838,0.010810811000000002,0.0,0.09189189199999999,0.016216216000000002,0.016216216000000002,0.016216216000000002,0.043243243,0.064864865,0.0,0.010810811000000002,0.010810811000000002,0.064864865,0.064864865,0.086486486,0.0,0.027027027000000002,0.037837838,0.178378378,0.086486486,0.583783784,0.081081081,0.027027027000000002,0.0,0.194594595,0.194594595,0.0,0.081081081,0.09729729699999999,0.005405405,0.0,0.0,64,0,5,0,6,2,0,1,16,27396,7526926.613,7.3789473679999995,55.6,6.8,16.0,44.2,20.9,11.9,7.0,73.0,4.0,12.8,3.2,18.8,4.1,2.9,9.2,5.2,7.9,6.2,1.7,2.3,3.4,1.5,2.6,94.4,5.5,0.679,0.18600000000000003,2.3,1.68,0.31,0.15,0.0433,1.2903,0.9903,0.7585,0.1614,0.0329,0.0401,0.0666,0.0012,0.2172,0.0821,0.1131
63,65,Gravesend,72,33.67101521,0.0,0.0,0.0,0.02173913,0.02173913,0.0,0.0,0.10869565199999999,0.0,0.065217391,0.0,0.086956522,0.0,0.0,0.02173913,0.0,0.0,0.10869565199999999,0.0,0.282608696,0.02173913,0.0,0.043478261,0.043478261,0.0,0.0,0.0,0.0,0.065217391,0.0,0.02173913,0.0,0.130434783,0.0,0.260869565,0.065217391,0.36956521700000006,0.347826087,0.0,0.0,0.10869565199999999,0.130434783,0.0,0.10869565199999999,0.304347826,0.0,0.0,0.02173913,65,1,1,0,7,0,0,0,59,90764,67119897.63,7.291445124,52.20746111,19.669675199999997,8.163778591,28.25198537,26.03898903,17.80746111,11.85667886,50.11612534,3.3787008060000003,32.98038429,1.668110705,54.2878454,46.87641356,26.55631748,18.18303292,24.60036138,10.53778591,11.79879688,2.669675202,4.101564497,7.971239699,3.869675202,6.333453792,86.01456084,47.67244282,0.17954753,0.10351985400000001,1.291335772,0.69393504,0.299566789,0.227833943,0.029987726,0.595171262,0.43703624799999996,0.446816615,0.254569195,0.013821542,0.219504447,0.13208856800000002,0.010258243,0.03579952,0.0044271959999999996,0.143315165
64,66,Greenpoint,1084,56.43125696,0.0056737590000000004,0.039716312000000004,0.028368794,0.597163121,0.10070922,0.045390071,0.025531915,0.0,0.0,0.173049645,0.042553191,0.0056737590000000004,0.0042553190000000005,0.253900709,0.065248227,0.04822695,0.012765957,0.025531915,0.07943262400000001,0.121985816,0.072340426,0.058156028,0.012765957,0.10212766,0.05248227,0.0,0.007092199,0.0,0.080851064,0.076595745,0.174468085,0.011347518000000001,0.058156028,0.021276596000000002,0.191489362,0.055319149000000005,0.765957447,0.14184397199999998,0.00141844,0.0042553190000000005,0.10212766,0.45390070899999996,0.0,0.174468085,0.11063829800000001,0.116312057,0.00141844,0.0,66,0,2,0,0,0,0,0,14,32185,35321996.12,7.279069767,51.4,10.3,7.2,50.5,22.8,9.0,12.3,77.7,1.8,5.4,2.9,32.7,19.8,9.4,12.5,6.1,6.9,6.0,1.0,1.7,3.6,1.3,2.4,81.1,16.7,0.6679999999999999,0.217,1.78,0.92,0.44,0.24,0.0299,0.9515,0.5112,0.4909,0.2341,0.0146,0.0234,0.0969,0.0041,0.1818,0.0342,0.1731
65,67,Tompkinsville,42,23.68939909,0.0,0.0,0.0,0.09375,0.15625,0.0625,0.0,0.03125,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.125,0.0625,0.5625,0.1875,0.0,0.0,0.0,0.15625,0.1875,0.0,0.0625,0.03125,0.0625,0.0,0.0625,0.0,0.03125,0.0,0.4375,0.09375,0.125,0.3125,0.0,0.0,0.09375,0.0,0.0,0.0625,0.0,0.03125,0.0,0.03125,67,1,0,0,0,0,0,0,27,22484,37752552.87,7.056547619,55.9,25.3,16.4,27.1,21.3,9.9,28.8,27.7,29.4,10.8,3.2,28.2,14.0,19.0,20.9,21.5,11.0,8.0,1.0,2.4,4.7,1.8,3.6,90.6,34.9,0.049,0.04,1.17,0.49,0.32,0.6,0.1149,0.9262,0.8595,0.7432,0.3664,0.0263,0.1151,0.0698,0.0133,0.1445,0.0,0.1899
66,68,Harlem,2625,47.64025793,0.00617284,0.038159371,0.014590348000000001,0.272166105,0.16386083099999998,0.012906846000000001,0.031425365,0.0,0.0016835020000000001,0.078002245,0.015712682,0.008417508,0.046015713,0.17003367,0.057800224000000004,0.007856341,0.0667789,0.034792368,0.000561167,0.201459035,0.075757576,0.009539843000000001,0.021324355,0.11952862,0.187991021,0.001122334,0.101571268,0.039281706,0.070145903,0.029741862999999997,0.12345679,0.003367003,0.022446689,0.002805836,0.095959596,0.043209877,0.573512907,0.165544332,0.003367003,0.003367003,0.098204265,0.164421998,0.034792368,0.12570145900000002,0.18294051600000003,0.024691357999999997,0.002244669,0.000561167,68,2,3,1,6,1,2,11,262,156154,52146697.52,7.014876032999999,52.99788158,20.48267095,11.76309348,33.92681199,23.42060978,10.40681379,36.68205425,10.25047581,47.12678318,2.665076783,3.223510765,29.15672349,18.68597987,24.81477708,30.16700629,29.89177415,14.22703869,13.9405337,2.946067984,4.601565122,9.5183588,3.0597134880000003,5.3392362669999995,83.50364512,40.39981108,0.134933393,0.10874942,2.331775171,1.171070866,0.520234768,1.142543771,0.104762227,1.366707678,1.754044564,1.00890795,0.366816673,0.076516566,0.087933361,0.146142459,0.00661956,0.462989266,0.122953732,0.221254439
67,69,Hell's Kitchen,1923,76.3325889,0.046985816,0.08953900699999999,0.0053191490000000004,0.37854609899999997,0.034574468,0.0,0.018617021,0.0,0.0,0.036347517999999995,0.0044326240000000005,0.0053191490000000004,0.0,0.09219858199999999,0.013297871999999999,0.008865248000000001,0.026595745,0.002659574,0.0044326240000000005,0.086879433,0.079787234,0.016843972,0.096631206,0.050531915,0.015070921999999999,0.0,0.15070922,0.038120567,0.062943262,0.057624113,0.031028369,0.024822695,0.007978723,0.0044326240000000005,0.04787234,0.021276596000000002,0.662234043,0.102836879,0.000886525,0.00177305,0.155141844,0.08510638300000001,0.011524823,0.066489362,0.062056738,0.022163121,0.008865248000000001,0.0,69,2,2,1,5,0,0,1,31,41972,18362149.83,6.094339623,46.1,6.1,9.2,45.3,28.0,11.5,20.7,58.2,5.2,13.2,2.7,30.7,12.0,8.1,12.4,8.8,7.8,10.4,2.3,2.6,6.1,2.1,3.3,88.2,20.8,1.015,0.22399999999999998,3.36,2.12,0.51,0.35,0.0267,0.8445,0.7712,0.7741,0.2443,0.1092,0.0625,0.136,0.004,1.1496,0.33,0.1275
